1. 已知向量α=（-3，-2，1），β=（1，-4，-5），则|α×β|等于{{c1::（）}}。[2013年真题]	"0<br>6<br><img height=""19"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f409f0f6-3545-4175-889a-170ead006ae7.jpg"" width=""42""/><br>14i+16j-10k"	C	"<img height=""75"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d1a6516b-7516-4e76-a50d-b2ba39658bf7.jpg"" width=""309""/>，所以<img height=""28"" id=""图片 2"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/341ca007-94e8-4b7f-a06d-1daf7d946740.jpg"" width=""336""/>"	
27. 某种理想气体的总分子数为N，分子速率分布函数为f（v），则速度在v<sub>1</sub>～v<sub>2</sub>区间内的分子数是{{c1::（）}}。	"<img height=""47"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/50dfa4ca-918b-44fa-b271-0e6e4d5aad94.png"" width=""85""/><br><img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c38b85fb-b820-4b89-b58c-56c47a4c2e5a.png"" width=""95""/><br><img height=""45"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a6cc1249-a35a-4023-a7ae-ebcb65431682.png"" width=""85""/><br><img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a4aece8f-514f-4f4f-9170-10d4434ea45f.png"" width=""94""/>"	B	"式<img height=""51"" id=""图片 810"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/69b3c29a-63dc-4b43-b5bf-651fe1725e19.jpg"" width=""133""/>表示速率在v<sub>1</sub>～v<sub>2</sub>区间内的分子数占总分子数的百分数，所以该区间的分子数为：<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/fe5b1471-0efe-4d23-9414-4de1cfc6ba6a.jpg"" width=""134""/>。"	
28. 在麦克斯韦速率分布律中，速率分布函数f（v）的意义为{{c1::（）}}。	速率大小等于v的分子数<br>速率大小在v附近的单位速率区间内的分子数<br>速率大小等于v的分子数占总分子数的百分比<br>速率大小在v附近的单位速率区间内的分子数占总分子数的百分比	D	"速率分布函数的定义为<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4c5a3c17-ce2d-46ac-8b0f-95d1b0c0688e.jpg"" width=""86""/>，其中dN表示速率在v→v+dv区间内的分子数，N为理想气体分子总数。"	
"29. 三个容器A、B、C中装有同种理想气体，其分子数密度n相同，而方均根速率之比为<img height=""29"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/75291110-2eea-4b97-8ebe-932d1d5a0be8.png"" width=""180""/>则其压强之比p<sub>A</sub>∶p<sub>B</sub>∶p<sub>C</sub>为{{c1::（）}}。"	2∶3∶6<br>3∶2∶1<br>1∶2∶3<br>1∶4∶9	D	"由方均根速率:<img height=""45"" id=""图片 814"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/bb7c29a2-4b5c-49da-85f9-d0d59bbc7850.jpg"" width=""91""/>，可知：<img height=""22"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d3a838cb-fe7f-432b-aeba-c1621f612f8e.jpg"" width=""112""/>；<br/>由理想气体状态方程：<img height=""35"" id=""图片 816"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/eafe09b2-1a39-4870-ae0e-19604a3c5720.jpg"" width=""81""/>，可知:p∝RT/M。<br/>则由上可得<img height=""28"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/3f60fe4c-6fc4-4451-8115-0557e28c1db1.jpg"" width=""50""/>，所以p<sub>A</sub>∶p<sub>B</sub>∶p<sub>C</sub>＝1∶4∶9。"	
30. 在一密闭容器中，储有A、B、C三种理想气体，处于平衡状态。A种气体的分子数密度为n1，它产生的压强为p<sub>1</sub>，B种气体的分子数密度为2n<sub>1</sub>，C种气体的分子数密度为3n<sub>1</sub>，则混合气体的压强p为{{c1::（）}}。	4p<sub>1</sub><br>5p<sub>1</sub><br>6p<sub>1</sub><br>7p<sub>1</sub>	C	由道尔顿分压定律知：在一个容器中，有几种不发生化学反应的气体，当它们处于平衡态时，气体的总压强等于各气体压强之和。则混合气体的压强为：p＝nkT＝（n<sub>1</sub>＋2n<sub>1</sub>＋3n<sub>1</sub>）kT＝6n<sub>1</sub>kT＝6p<sub>1</sub>。	
"31. 已知一定量的某种理想气体，在温度为T<sub>1</sub>和T<sub>2</sub>时的分子最概然速率分别为<img height=""35"" id=""图片 819"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/3dcbdac8-db8d-4402-8deb-364f326db3e3.jpg"" width=""70""/>，分子速率分布函数的最大值分别为<img height=""32"" id=""图片 820"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/3a5bf936-a639-4483-81b8-22fea1a9ac06.jpg"" width=""117""/>，若T<sub>1</sub>＞T<sub>2</sub>，则{{c1::（）}}。"	"<img height=""30"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/790edd1f-285d-4785-97db-17c097d79f1c.png"" width=""212""/><br><img height=""29"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2d1169e1-d627-4baa-abe1-f95f11087f14.png"" width=""211""/><br><img height=""30"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/25abf00a-190d-41d0-9cd0-9a6c136ee5aa.png"" width=""210""/><br><img height=""28"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d0ede6c8-a78d-4422-adfd-7038d9b04202.png"" width=""214""/>"	B	"最概然速率<img height=""47"" id=""图片 824"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/666d6e89-a288-4317-b236-e57f926883ca.jpg"" width=""251""/>，所以v<sub>p</sub>∝T；<br/>速率分布函数<img height=""52"" id=""图片 825"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/eb75eef6-5dd4-46eb-9f33-68b81594dda1.jpg"" width=""376""/>。"	
32. 在一封闭容器中，理想气体的算术平均速率提高一倍，则{{c1::（）}}。	温度为原来的1/4，压强为原来的4倍<br>温度为原来的4倍，压强为原来的1/4<br>温度和压强都降低为原来的1/4<br>温度和压强都提高为原来的4倍	D	"根据算术平均速率<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b3b564cf-e017-4842-8403-a9afbb71a7f5.jpg"" width=""71""/>可知，当平均速率v—提高一倍时，温度提高为原来的4倍；再根据理想气体状态方程p=nkT可知，压强也提高为原来的4倍。"	
"33. <p>如图2-1-1所示，理想气体由初态a经acb过程变到终态b则{{c1::（）}}。</p> ? <p style=""text-align:center;""> ? ? <img src=""http://admintk.100xuexi.com/UpLoadImage/2016-06-14/9a942133-8d7a-45d5-bbee-a8bec6a14c05.jpg"" title=""2222.jpg""/><br/></p>"	内能增量为正，对外做功为正，系统吸热为正<br>内能增量为负，对外做功为正，系统吸热为正<br>内能增量为负，对外做功为正，系统吸热为负<br>内能增量为正，对外做功为正，系统吸热为负	C	该过程系统体积增加，气体对外做功；曲线acb与横轴所围面积比绝热线与横轴所围面积小，所以系统在做功的同时放热；根据热力学第一定律Q＝ΔE＋A可得，ΔE＜0，所以内能增量为负。	
"34. 如图2-1-2所示，一定量的理想气体，沿着图中直线从状态a（压强p<sub>1</sub>＝4atm，体积V<sub>1</sub>＝2L）变到状态b（压强p<sub>2</sub>＝2atm，体积V<sub>2</sub>＝4L），则在此过程中气体做功情况，下列叙述中正确的是{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""279"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1e6778ef-ce21-4ae1-bd94-c4510c3053b4.jpg"" width=""269""/></span>"	气体对外做正功，向外界放出热量<br>气体对外做正功，从外界吸热<br>气体对外做负功，向外界放出热量<br>气体对外做负功，从外界吸热	B	根据理想气体状态方程：pV=nRT，n、R为常数，由图可知a、b两状态pV相等，故T<sub>a</sub>＝T<sub>b</sub>，根据Q=ΔE+A，气体体积增大，对外做正功A＞0，内能不变ΔE＝0，所以Q＞0，从外界吸热。	
35. 设高温热源的热力学温度是低温热源的热力学温度的n倍，则理想气体在一次卡诺循环中，传给低温热源的热量是从高温热源吸取的热量的{{c1::（）}}倍。	"<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/475b104d-c8e5-4b5e-bbd4-572a4030f71f.png"" width=""23""/><br><img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/46feb3c4-be99-4bdf-923e-a30eeeccce0d.png"" width=""37""/><br><img height=""21"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/035b3d00-6560-44e4-8b84-3fdaf250f233.png"" width=""39""/><br><img height=""19"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/92a5e48b-e076-469a-b462-c997b7fd3659.png"" width=""42""/>"	A	"系统从高温热源吸热Q<sub>1</sub>为：<img height=""43"" id=""图片 839"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/387809e1-53d6-4e8e-967f-42070e8f56bf.jpg"" width=""109""/>；系统放热给低温热源Q<sub>2</sub>为：<img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7ee50b06-b5d7-41da-ae9b-5b61a0ff4ee5.png"" width=""109""/>由于卡诺循环中间两过程是绝热过程，所以<br/><img height=""48"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c1828c02-7a55-4b0b-99ee-0db64e17825e.jpg"" width=""198""/>。"	
"36. <p>一定量的理想气体，在p－T图上经历一个如图所示的循环过程（a→b→c→d→a），如图2-1-3所示。其中a→b、c→d两个过程是绝热过程，则该循环的效率η等于{{c1::（）}}。</p><p style=""text-align:center;""><img src=""http://admintk.100xuexi.com/UpLoadImage/2016-06-14/2e769589-518c-4459-b908-c307623be541.jpg"" title=""1111.jpg""/><br/></p>"	15%<br>25%<br>35%<br>45%	B	"d→a是等温放热过程，b→c是等温吸热过程，a→b、c→d是绝热过程，因此该循环的效率<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dfd07728-7412-4fcb-ad0b-a0907fac3f33.jpg"" width=""176""/>。"	
"37. 两个卡诺热机的循环曲线如图2-1-4所示，一个工作在温度为T<sub>1</sub>与T<sub>4</sub>的两个热源之间，另一个工作在温度为T<sub>2</sub>与T<sub>3</sub>的两个热源之间，已知这两个循环曲线所包围的面积相等。由此可知，下列关于两个热机效率和吸热情况的叙述正确的是{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""214"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c55c8ba8-20c2-425f-88f3-1113a1be843c.jpg"" width=""265""/></span>"	两个热机从高温热源所吸收的热量一定相等<br>两个热机向低温热源所放出的热量一定相等<br>两个热机吸收的热量与放出的热量（绝对值）的和值一定相等<br>两个热机吸收的热量与放出的热量（绝对值）的差值一定相等	D	热机效率η＝1－Q<sub>2</sub>/Q<sub>1</sub>＝1－T<sub>1</sub>/T<sub>2</sub>，两个循环的初末温度不相同，所以热机效率和内能变化不相等，热机循环吸收或者放出的热量由于条件不足不能确定，高温热源吸收的热量与放出的热量之差等于热机对外做的功，循环过程对外界做的功＝循环曲线所围成的面积，所以选D项。	
"38. 一定量的双原子理想气体，经如图2-1-5所示的过程，从状态A经等容过程到达状态B，再经一平衡过程到达状态C，最后经等压过程回到状态A已知p<sub>A</sub>＝p<sub>C</sub>＝p，V<sub>A</sub>＝V<sub>B</sub>＝V，A点温度为T<sub>A</sub>，则由状态A变到状态B时，内能的增量及在状态B时<img height=""51"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1c0c2f74-3828-45a1-b1f8-a023be89ce15.jpg"" width=""42""/>的比值分别为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""299"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4186afd3-7da8-46ab-aa2a-8683f3471fcc.jpg"" width=""267""/></span>"	"<img height=""47"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4b31019c-bc05-474a-babb-cdc755b38389.png"" width=""286""/><br><img height=""45"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/226238fb-b3fe-4b8e-8727-ed704e2b8577.png"" width=""268""/><br><img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/97486553-8e2b-4b4d-a864-d28e04628e96.png"" width=""230""/><br><img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c71e1967-4198-42b1-99db-c2974a36a4fd.png"" width=""281""/>"	D	"根据理想气体状态方程<img height=""30"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/6d00c58f-add7-4869-87e6-91ac1a61b5ac.jpg"" width=""75""/>和理想气体内能公式<img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/6339ed70-786f-4f48-919a-ea4f5b1255c4.jpg"" width=""96""/>可求得状态A的内能为<img height=""45"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d64e4918-c89d-4db4-9043-caa719d46be0.jpg"" width=""231""/>，同理可求得<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9051b2f8-e64d-434d-b060-a21066e07191.jpg"" width=""464""/>。<br/>在状态B时，有：<br/><img height=""84"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/48f4e8e5-9237-4ff6-ab09-649a776825fd.jpg"" width=""147""/>"	
39. 一摩尔的理想气体，完成了由两个等体过程和两个等压过程构成的正循环过程，若循环过程的净热为Q，循环过程的净功为W，则{{c1::（）}}。	Q＞0，W＞0<br>Q＞0，W＜0<br>Q＜0，W＞0<br>Q＜0，W＜0	A	经过一个循环，气体的内能不变，所以在正循环过程中，循环过程的净热和循环过程的净功相同，且同为正值。	
40. 下列关于可逆过程的判断正确的是{{c1::（）}}。	可逆热力学过程一定是准静态过程<br>准静态过程一定是可逆过程<br>非准静态过程可能是可逆过程<br>凡无摩擦的过程，一定是可逆过程	A	可逆过程一定是准静态过程，无摩擦的准静态过程是可逆过程；可逆过程是指过程的每一步都可向相反方向进行，同时不引起系统和外界的任何变化，故C项将可逆过程范围扩大；可逆过程一定无摩擦，但无摩擦过程不一定可逆。	
41. 一定量的理想气体向真空作绝热自由膨胀，体积由V<sub>1</sub>增至V<sub>2</sub>，在此过程中气体的{{c1::（）}}。	内能不变，熵减少<br>内能不变，熵增加<br>内能不变，熵不变<br>内能增加，熵不变	B	气体向真空作绝热自由膨胀，温度不变，内能不变；根据熵增原理：孤立系统内所发生的任何变化过程，永远朝熵增加的方向进行，可得气体的熵增加。	
42. 一容器被一铜片分成两部分，一边是80℃的水，另一边是20℃的水，经过一段时间后，从热的一边向冷的一边传递了1000卡的热量，设水足够多，增减1000卡的热量温度没有明显的变化，则在这个过程中熵变为{{c1::（）}}J/K。	2.4<br>14.5<br>25<br>104.75	A	"根据熵的公式，熵变<img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7b8ce115-606d-41a6-9b79-e2efbcb81d31.jpg"" width=""341""/>。"	
"1. 一横波的波动方程是<img height=""32"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2ebf9130-3648-47eb-a4ec-582be5f6a996.png"" width=""275""/>距离原点（x=0）处最近的波峰位置为{{c1::（）}}。[2014年真题]"	±2.5m<br>±7.5m<br>±4.5m<br>±5m	A	"t=0.25s时，波形为：<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/80fa32ff-702f-4d67-b212-04dd79b8fde0.png"" width=""185""/>波峰位置即质点振幅最大的位置。波峰位置的条件为：<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/40e53891-ff42-4871-8637-4e476551bc40.png"" width=""124""/>（k=0，±1，±2……），则距离原点x=0处最近的波峰位置为±2.5m。"	
2. 一横波沿一根弦线传播，其方程y=-0.02cosπ（4x-50t）（SI），该波的振幅与波长分别为{{c1::（）}}。[2013年真题]	0.02cm，0.5cm<br>-0.02m，-0.5m<br>-0.02m，0.5m<br>0.02m，0.5m	D	"沿x轴正向传播的波动方程表达式为：<img height=""30"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/fc4894af-17d1-4689-8172-4857fe560f45.jpg"" width=""184""/>因为<img height=""31"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ac03f884-448b-4c36-ad3b-79696032dec6.jpg"" width=""47""/>，<br/>波动方程可写为：<img height=""32"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/62891b05-5767-4c83-b379-3f7ab7c22125.png"" width=""320""/><br/>故振幅为0.02m，波速为u=12.5m/s，周期为<img height=""33"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d4f90063-d655-4cec-a668-5514be5c99f5.jpg"" width=""92""/>，波长为<img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d1a4463c-40e4-41e7-ad00-9db7f0feb8f3.png"" width=""147""/>"	
"3. 一平面简谐波的波动方程为<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/80eae880-32ea-4196-adcd-92140370ece6.png"" width=""213""/>则在t=0.25s时处于平衡位置，且与坐标原点x=0最近的质元的位置是{{c1::（）}}。[2012年真题]"	x=±5m<br>x=5m<br>x=±1.25m<br>x=1.25m	C	"在t=0.25s时刻，处于平衡位置，y=0，由简谐波的波动方程<img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9166ed04-6aad-4476-b7f0-14891c9848fb.png"" width=""234""/>可知，<img height=""33"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4bc414b3-293b-411f-968b-2cd322f28888.png"" width=""168""/>则<img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/61ecabd2-9e92-4684-b26a-e1a108b0b6f4.png"" width=""212""/>（k=0，±1，±2，Λ），由此可得<img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/97afd783-5715-4826-964b-4fdcb659aa2c.png"" width=""91""/>当x=0时，<img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a77f7225-2172-483d-a7c9-9f39b2b092ca.png"" width=""37""/>所以k取4或5，x=±1.25时，与坐标原点x=0最近。"	
4. 一平面简谐波沿x轴正向传播，振幅A=0.02m，周期T=0.5s，波长λ=100m原点处质元初相位φ=0，则波动方程的表达式{{c1::（）}}。[2012年真题]	"y=0.02cos2π<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/889f0039-c996-4180-8d3f-d50fd84b5c87.jpg"" width=""84""/>（SI）<br>y=0.02cos2π（2t-0.01x）（SI）<br>y=0.02cos2π<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b8b55603-4915-4b61-a955-9bde9aa7637e.jpg"" width=""84""/>（SI）<br>y=0.002cos2π（2t-100x）（SI）"	B	"沿x轴正向传播的波动方程表达式为：<br/><img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/6e4d1d4d-f1ce-4ece-b694-c1275ad3a79e.png"" width=""344""/><br/>故波动方程写为：<img height=""47"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8ef4ed5d-abb7-473e-affe-71d609eec91b.jpg"" width=""205""/>，A=0.02m，T=0.5s，λ=100m且φ<sub>0</sub>=0，将上述条件带入，则得：y=0.02cos2π（2t-0.01x）（SI）。"	
